1.921796000000000060e+00,1.801352000000000064e+00,1.898241000000000067e+00,1.653774000000000077e+00,1.559971999999999914e+00,1.504178999999999933e+00,1.538045000000000107e+00,1.383996000000000004e+00,1.370521000000000100e+00,1.381655999999999995e+00,1.298966000000000065e+00,1.294081000000000037e+00,1.240507999999999944e+00,1.224572999999999912e+00,1.299345999999999890e+00,1.251816999999999958e+00,1.159683999999999937e+00,1.199156000000000111e+00,1.208180999999999949e+00,1.232995000000000063e+00,1.177567999999999948e+00,1.143283999999999967e+00,1.139602999999999922e+00,1.129768000000000105e+00,1.049530000000000074e+00,1.008718999999999921e+00,1.096065000000000067e+00,1.080678000000000027e+00,1.105180000000000051e+00,9.844509999999999650e-01,1.036524000000000001e+00,1.009594000000000102e+00,1.021058000000000021e+00,1.001541000000000015e+00,1.036832999999999894e+00,9.604040000000000354e-01,9.924089999999999856e-01,1.026651999999999898e+00,9.661490000000000355e-01,9.427280000000000104e-01,9.010989999999999833e-01,9.423920000000000075e-01,9.812910000000000244e-01,9.241909999999999847e-01,9.865739999999999510e-01,9.285189999999999833e-01,9.792079999999999673e-01,9.315639999999999477e-01,9.261179999999999968e-01,9.716550000000000464e-01,9.157469999999999777e-01,8.872860000000000191e-01,8.856819999999999693e-01,9.089930000000000510e-01,9.096980000000000066e-01,9.076239999999999863e-01,9.004360000000000142e-01,8.860729999999999995e-01
9.120479999999999698e-01,9.084680000000000533e-01,8.842060000000000475e-01,8.719810000000000061e-01,8.589539999999999953e-01,8.502830000000000110e-01,8.671759999999999469e-01,8.626070000000000126e-01,8.373920000000000252e-01,8.391960000000000530e-01,8.234900000000000553e-01,8.392530000000000268e-01,8.571720000000000450e-01,8.299649999999999528e-01,8.190499999999999448e-01,8.181850000000000511e-01,8.056250000000000355e-01,8.071169999999999733e-01,8.531579999999999719e-01,8.314709999999999601e-01,7.903710000000000457e-01,8.139229999999999521e-01,8.093669999999999476e-01,8.423490000000000144e-01,8.203960000000000141e-01,8.131669999999999732e-01,8.073099999999999721e-01,7.759479999999999711e-01,7.932080000000000242e-01,7.973869999999999569e-01,8.010559999999999903e-01,8.009549999999999725e-01,7.802310000000000079e-01,8.129790000000000072e-01,8.032850000000000268e-01,7.920300000000000118e-01,7.808829999999999938e-01,8.145790000000000530e-01,7.866199999999999859e-01,7.797129999999999894e-01,7.817730000000000512e-01,7.660590000000000455e-01,7.708180000000000032e-01,7.951979999999999604e-01,7.897769999999999513e-01,7.817819999999999769e-01,7.783060000000000533e-01,7.575180000000000247e-01,7.676250000000000018e-01,7.663159999999999972e-01,7.725899999999999990e-01,7.590270000000000072e-01,7.563499999999999668e-01,7.497179999999999955e-01,7.527399999999999647e-01,7.583229999999999693e-01,7.588120000000000420e-01,7.433840000000000447e-01
7.634400000000000075e-01,7.495469999999999633e-01,7.509320000000000439e-01,7.388989999999999725e-01,7.543100000000000360e-01,7.495249999999999968e-01,7.403039999999999621e-01,7.526509999999999589e-01,7.510639999999999539e-01,7.461179999999999479e-01,7.442069999999999519e-01,7.387569999999999970e-01,7.403710000000000013e-01,7.361830000000000318e-01,7.357150000000000079e-01,7.394140000000000157e-01,7.350240000000000107e-01,7.289510000000000156e-01,7.270820000000000061e-01,7.307430000000000314e-01,7.308569999999999789e-01,7.253979999999999873e-01,7.263899999999999801e-01,7.272319999999999895e-01,7.325639999999999930e-01,7.192020000000000080e-01,7.138590000000000213e-01,7.204120000000000523e-01,7.218090000000000339e-01,7.196190000000000087e-01,7.236270000000000202e-01,7.239649999999999697e-01,7.248660000000000103e-01,7.332039999999999669e-01,7.217230000000000034e-01,7.216000000000000192e-01,7.091180000000000261e-01,7.041720000000000201e-01,7.142789999999999973e-01,7.170400000000000107e-01,7.122370000000000090e-01,7.108330000000000481e-01,7.124279999999999502e-01,7.031429999999999625e-01,7.056069999999999842e-01,7.110269999999999646e-01,6.970269999999999522e-01,6.960730000000000528e-01,6.997750000000000359e-01,6.958820000000000006e-01,6.866700000000000026e-01,6.918729999999999603e-01,6.904439999999999467e-01,6.983169999999999655e-01,6.975160000000000249e-01,6.899619999999999642e-01,6.887860000000000094e-01,6.899830000000000130e-01
6.922800000000000065e-01,6.839169999999999972e-01,6.907149999999999679e-01,6.783289999999999598e-01,6.791359999999999619e-01,6.851540000000000408e-01,6.760199999999999543e-01,6.783230000000000093e-01,6.685900000000000176e-01,6.798849999999999616e-01,6.701129999999999587e-01,6.781230000000000313e-01,6.690829999999999833e-01,6.672289999999999610e-01,6.677520000000000122e-01,6.659030000000000227e-01,6.642160000000000286e-01,6.667309999999999626e-01,6.585520000000000262e-01,6.585550000000000015e-01,6.609549999999999592e-01,6.608270000000000532e-01,6.585450000000000470e-01,6.577699999999999658e-01,6.586509999999999865e-01,6.547269999999999479e-01,6.499319999999999542e-01,6.461459999999999981e-01,6.457460000000000422e-01,6.473919999999999675e-01,6.461909999999999599e-01,6.442870000000000541e-01,6.456150000000000500e-01,6.444640000000000368e-01,6.487859999999999738e-01,6.431879999999999820e-01,6.413470000000000004e-01,6.337819999999999565e-01,6.439329999999999776e-01,6.405319999999999903e-01,6.323919999999999542e-01,6.366190000000000460e-01,6.279890000000000194e-01,6.219829999999999526e-01,6.223680000000000323e-01,6.176709999999999701e-01,6.190999999999999837e-01,6.184650000000000425e-01,6.149620000000000086e-01,6.116960000000000175e-01,6.156500000000000306e-01,6.125969999999999471e-01,6.044929999999999470e-01,6.097740000000000382e-01,6.031199999999999894e-01,5.999349999999999961e-01,6.005859999999999532e-01,6.035179999999999989e-01
5.987379999999999924e-01,6.023889999999999523e-01,5.974260000000000126e-01,5.966000000000000192e-01,5.903340000000000254e-01,5.921610000000000484e-01,5.862709999999999866e-01,5.904500000000000304e-01,5.926390000000000269e-01,5.780760000000000343e-01,5.901950000000000252e-01,5.726320000000000299e-01,5.764280000000000515e-01,5.745730000000000004e-01,5.855190000000000117e-01,5.661300000000000221e-01,5.717900000000000205e-01,5.572089999999999543e-01,5.706649999999999778e-01,5.691770000000000440e-01,5.643289999999999695e-01,5.576919999999999655e-01,5.605040000000000022e-01,5.533660000000000245e-01,5.412230000000000096e-01,5.469770000000000465e-01,5.533390000000000253e-01,5.477589999999999959e-01,5.369960000000000289e-01,5.306920000000000526e-01,5.383820000000000272e-01,5.386589999999999989e-01,5.355010000000000048e-01,5.348570000000000269e-01,5.473729999999999984e-01,5.219470000000000498e-01,5.232999999999999874e-01,5.298429999999999529e-01,5.220900000000000540e-01,5.255870000000000264e-01,5.421500000000000208e-01,5.114030000000000520e-01,5.043320000000000025e-01,5.308840000000000225e-01,5.149660000000000348e-01,5.140470000000000317e-01,4.978199999999999847e-01,5.072830000000000394e-01,5.299709999999999699e-01,4.923080000000000234e-01,4.973790000000000155e-01,5.047719999999999985e-01,4.941059999999999897e-01,4.786320000000000019e-01,4.868009999999999837e-01,4.812589999999999923e-01,4.896940000000000182e-01,4.878399999999999959e-01
4.765099999999999891e-01,4.784359999999999724e-01,4.972110000000000141e-01,4.965640000000000054e-01,4.693849999999999967e-01,4.641830000000000123e-01,5.007169999999999677e-01,4.943290000000000184e-01,4.649280000000000079e-01,4.664820000000000078e-01,4.511240000000000250e-01,4.617800000000000238e-01,4.533130000000000215e-01,4.532660000000000022e-01,4.528429999999999955e-01,4.560420000000000029e-01,4.514190000000000147e-01,4.589340000000000086e-01,4.413750000000000173e-01,4.477679999999999993e-01,4.497169999999999779e-01,4.314939999999999887e-01,4.340300000000000269e-01,4.328460000000000085e-01,4.398139999999999827e-01,4.410569999999999768e-01,4.171869999999999745e-01,4.295240000000000169e-01,4.165460000000000274e-01,4.233669999999999933e-01,4.274100000000000121e-01,4.095820000000000016e-01,4.049389999999999934e-01,4.121839999999999948e-01,4.275370000000000004e-01,4.051190000000000069e-01,3.988329999999999931e-01,4.111259999999999915e-01,3.929540000000000255e-01,4.186259999999999981e-01,3.891490000000000227e-01,4.173419999999999908e-01,3.833030000000000048e-01,4.084690000000000265e-01,3.997760000000000202e-01,4.122790000000000066e-01,4.006350000000000189e-01,3.972859999999999725e-01,4.201639999999999819e-01,3.951189999999999980e-01,3.719359999999999888e-01,3.745419999999999860e-01,3.768529999999999935e-01,3.741570000000000173e-01,3.651639999999999886e-01,3.855410000000000226e-01,4.034260000000000068e-01,3.642059999999999742e-01
3.676010000000000111e-01,4.052589999999999804e-01,3.681329999999999880e-01,3.920279999999999876e-01,3.820180000000000242e-01,3.695789999999999909e-01,3.619609999999999772e-01,4.054030000000000133e-01,3.631920000000000148e-01,3.569339999999999735e-01,3.705879999999999730e-01,3.650639999999999996e-01,3.427930000000000144e-01,3.531500000000000195e-01,3.678960000000000008e-01,3.488569999999999727e-01,3.487190000000000012e-01,3.270279999999999854e-01,3.561070000000000069e-01,3.382249999999999979e-01,3.341410000000000213e-01,3.150810000000000000e-01,3.655829999999999913e-01,3.113600000000000256e-01,3.644140000000000157e-01,3.217409999999999992e-01,3.206590000000000273e-01,3.237670000000000270e-01,3.273599999999999843e-01,3.112260000000000026e-01,3.443330000000000002e-01,3.078069999999999973e-01,3.067790000000000239e-01,3.186339999999999728e-01,3.014089999999999825e-01,3.349509999999999987e-01,3.224170000000000091e-01,3.040720000000000089e-01,2.913379999999999859e-01,3.368630000000000235e-01,2.875710000000000210e-01,3.253329999999999833e-01,2.916389999999999816e-01,3.083170000000000077e-01,2.915510000000000046e-01,2.699170000000000180e-01,2.876020000000000243e-01,2.854459999999999775e-01,2.979669999999999819e-01,2.880090000000000150e-01,2.793809999999999905e-01,2.913999999999999924e-01,2.792529999999999735e-01,3.030610000000000248e-01,2.782970000000000166e-01,3.179779999999999829e-01,2.635569999999999857e-01,2.609989999999999810e-01
2.809479999999999755e-01,2.782399999999999873e-01,2.431810000000000083e-01,2.697899999999999743e-01,2.527119999999999922e-01,2.649869999999999726e-01,2.931210000000000204e-01,2.764429999999999943e-01,2.394550000000000012e-01,2.518699999999999828e-01,2.631890000000000063e-01,2.707869999999999999e-01,2.467820000000000014e-01,2.380649999999999988e-01,2.503199999999999870e-01,2.361320000000000086e-01,2.656499999999999972e-01,2.403599999999999903e-01,2.473899999999999988e-01,2.356030000000000069e-01,2.252399999999999958e-01,2.557619999999999894e-01,2.192820000000000047e-01,2.609750000000000125e-01,2.435100000000000042e-01,1.994039999999999979e-01,2.395120000000000027e-01,2.702640000000000042e-01,2.272730000000000028e-01,2.314460000000000128e-01,2.189460000000000017e-01,2.518880000000000008e-01,2.144500000000000017e-01,2.349680000000000102e-01,2.247619999999999896e-01,2.630549999999999833e-01,2.396050000000000124e-01,2.889410000000000034e-01,2.264120000000000021e-01,2.503949999999999787e-01,2.215749999999999942e-01,2.634259999999999935e-01,2.300939999999999930e-01,2.023379999999999901e-01,2.345289999999999875e-01,2.139999999999999958e-01,2.220129999999999881e-01,2.284730000000000094e-01,2.261090000000000044e-01,2.099890000000000090e-01,1.923600000000000032e-01,2.324489999999999890e-01,2.009370000000000045e-01,2.665750000000000064e-01,2.012510000000000132e-01,2.406089999999999895e-01,2.093399999999999983e-01,1.939390000000000003e-01
1.872860000000000080e-01,1.833539999999999892e-01,1.888549999999999951e-01,2.359219999999999928e-01,2.087950000000000084e-01,1.687220000000000109e-01,1.924369999999999969e-01,2.047599999999999976e-01,1.961309999999999998e-01,1.628940000000000110e-01,2.387950000000000073e-01,1.928769999999999929e-01,1.862109999999999876e-01,1.625189999999999968e-01,1.875090000000000090e-01,1.691979999999999873e-01,1.734239999999999948e-01,2.090789999999999871e-01,2.246229999999999893e-01,1.626799999999999913e-01,1.690850000000000131e-01,1.662129999999999996e-01,1.688649999999999873e-01,2.081000000000000072e-01,1.898370000000000057e-01,1.758730000000000016e-01,1.845610000000000028e-01,1.843930000000000013e-01,1.811389999999999945e-01,2.115440000000000098e-01,2.256460000000000132e-01,2.102279999999999982e-01,2.200960000000000139e-01,1.880070000000000074e-01,1.460319999999999951e-01,2.484909999999999897e-01,1.909849999999999881e-01,2.177769999999999984e-01,1.476399999999999935e-01,1.670530000000000070e-01,1.496260000000000090e-01,1.642069999999999919e-01,2.851529999999999898e-01,1.871899999999999953e-01,1.537139999999999895e-01,1.501010000000000122e-01,1.882669999999999899e-01,1.731109999999999871e-01,1.574830000000000119e-01,1.309599999999999931e-01,1.898450000000000137e-01,1.549989999999999979e-01,1.925570000000000059e-01,1.593779999999999919e-01,1.864129999999999954e-01,1.715550000000000130e-01,1.819129999999999914e-01,1.500740000000000129e-01
1.343709999999999904e-01,1.795100000000000029e-01,1.553430000000000089e-01,1.540489999999999915e-01,1.967329999999999912e-01,1.783589999999999898e-01,1.715619999999999923e-01,1.637639999999999929e-01,1.539059999999999873e-01,1.308549999999999991e-01,1.567759999999999987e-01,1.349309999999999954e-01,1.592959999999999932e-01,1.301900000000000002e-01,1.427170000000000105e-01,1.753439999999999999e-01,1.503510000000000124e-01,1.381429999999999880e-01,1.981789999999999941e-01,1.424860000000000015e-01,1.398870000000000113e-01,1.591140000000000054e-01,1.387279999999999902e-01,1.514739999999999975e-01,1.363649999999999862e-01,1.271390000000000020e-01,1.523760000000000114e-01,1.641789999999999916e-01,1.567810000000000037e-01,1.344359999999999999e-01,1.144799999999999984e-01,1.643439999999999901e-01,1.350570000000000104e-01,1.886929999999999996e-01,1.690629999999999911e-01,1.687130000000000019e-01,1.489099999999999868e-01,1.861260000000000137e-01,1.819310000000000094e-01,1.782259999999999955e-01,1.733689999999999953e-01,1.404910000000000048e-01,1.167880000000000029e-01,1.326299999999999979e-01,1.869840000000000113e-01,1.417509999999999881e-01,1.740039999999999920e-01,2.176520000000000121e-01,1.635469999999999979e-01,1.409140000000000115e-01,1.677810000000000135e-01,1.387889999999999957e-01,1.397859999999999936e-01,1.368230000000000002e-01,1.080939999999999956e-01,1.537709999999999910e-01,1.429130000000000122e-01,1.484070000000000111e-01
