1.597577999999999943e+00,1.632622999999999935e+00,1.549485999999999919e+00,1.509744999999999893e+00,1.477476999999999929e+00,1.430010999999999921e+00,1.307409000000000043e+00,1.426603000000000065e+00,1.307195000000000107e+00,1.384301000000000004e+00,1.372638999999999943e+00,1.195556999999999981e+00,1.210646000000000111e+00,1.324740999999999946e+00,1.234453000000000022e+00,1.247095999999999982e+00,1.166217999999999977e+00,1.064530999999999894e+00,1.146352000000000038e+00,1.126698999999999895e+00,1.106494000000000089e+00,1.147135999999999934e+00,1.129529999999999923e+00,1.131779000000000091e+00,1.111275999999999931e+00,1.097453000000000012e+00,1.103491000000000000e+00,1.082875999999999950e+00,1.011919000000000013e+00,1.018523000000000067e+00,9.901649999999999618e-01,1.023179000000000061e+00,1.067895000000000039e+00,1.011422999999999961e+00,9.640940000000000065e-01,1.023395999999999972e+00,9.844699999999999562e-01,9.803800000000000292e-01,9.134889999999999954e-01,9.438159999999999883e-01,9.244259999999999700e-01,8.940590000000000481e-01,9.058410000000000073e-01,9.193540000000000045e-01,8.953140000000000542e-01,8.724750000000000005e-01,9.015790000000000193e-01,8.961620000000000141e-01,8.658409999999999718e-01,8.927319999999999700e-01,8.661790000000000322e-01,8.725709999999999855e-01,8.436120000000000285e-01,8.905830000000000135e-01,8.660120000000000040e-01,8.320640000000000258e-01,8.543920000000000403e-01,8.325869999999999660e-01
8.310020000000000184e-01,8.138859999999999983e-01,8.211380000000000345e-01,8.724210000000000020e-01,8.575829999999999842e-01,8.133869999999999711e-01,7.988610000000000433e-01,8.400009999999999977e-01,8.262730000000000352e-01,8.290980000000000016e-01,7.970239999999999547e-01,7.991549999999999487e-01,8.098710000000000075e-01,8.067980000000000151e-01,7.937739999999999796e-01,7.869850000000000456e-01,8.089899999999999869e-01,7.892270000000000119e-01,8.137910000000000421e-01,7.808249999999999913e-01,7.785790000000000211e-01,7.693959999999999688e-01,7.988269999999999538e-01,7.683020000000000405e-01,7.787509999999999710e-01,7.757359999999999811e-01,7.672170000000000378e-01,7.556190000000000406e-01,7.557679999999999954e-01,7.669489999999999919e-01,7.515030000000000321e-01,7.547949999999999937e-01,7.555790000000000006e-01,7.661470000000000224e-01,7.760529999999999928e-01,7.494129999999999958e-01,7.527059999999999862e-01,7.568000000000000282e-01,7.460210000000000452e-01,7.447549999999999448e-01,7.440210000000000434e-01,7.364589999999999748e-01,7.422689999999999566e-01,7.487730000000000219e-01,7.385570000000000190e-01,7.397850000000000259e-01,7.397449999999999859e-01,7.322859999999999925e-01,7.372849999999999682e-01,7.309489999999999599e-01,7.292399999999999993e-01,7.371450000000000502e-01,7.303619999999999557e-01,7.291849999999999721e-01,7.369609999999999772e-01,7.251729999999999565e-01,7.317630000000000523e-01,7.253359999999999808e-01
7.354460000000000441e-01,7.179740000000000011e-01,7.203730000000000411e-01,7.224019999999999886e-01,7.210699999999999887e-01,7.138409999999999478e-01,7.146989999999999732e-01,7.243640000000000079e-01,7.216810000000000169e-01,7.183730000000000393e-01,7.176979999999999471e-01,7.212480000000000002e-01,7.183289999999999953e-01,7.152709999999999901e-01,7.123880000000000212e-01,7.102220000000000200e-01,7.116860000000000408e-01,7.159400000000000208e-01,7.052110000000000323e-01,7.102559999999999985e-01,7.069450000000000456e-01,7.064589999999999481e-01,7.044719999999999871e-01,7.107959999999999834e-01,7.069020000000000303e-01,7.033420000000000227e-01,7.001009999999999733e-01,7.016289999999999472e-01,6.958229999999999693e-01,7.042859999999999676e-01,7.009159999999999835e-01,6.974430000000000351e-01,6.923219999999999930e-01,7.005869999999999598e-01,6.987809999999999855e-01,6.971920000000000339e-01,6.939290000000000180e-01,6.947229999999999794e-01,6.929699999999999749e-01,6.904749999999999499e-01,6.893049999999999455e-01,6.874169999999999447e-01,6.917860000000000120e-01,6.962779999999999525e-01,6.897029999999999550e-01,6.912139999999999951e-01,6.908210000000000184e-01,6.862249999999999739e-01,6.905440000000000467e-01,6.832559999999999745e-01,6.885670000000000401e-01,6.890770000000000506e-01,6.834959999999999924e-01,6.834459999999999980e-01,6.839119999999999644e-01,6.774609999999999799e-01,6.797999999999999599e-01,6.775440000000000351e-01
6.801300000000000123e-01,6.740909999999999958e-01,6.780429999999999513e-01,6.728870000000000129e-01,6.727039999999999687e-01,6.737440000000000095e-01,6.750990000000000046e-01,6.666649999999999521e-01,6.697800000000000420e-01,6.636900000000000022e-01,6.709330000000000016e-01,6.635210000000000274e-01,6.735470000000000068e-01,6.645809999999999773e-01,6.663609999999999811e-01,6.609500000000000375e-01,6.643620000000000081e-01,6.612010000000000387e-01,6.605210000000000248e-01,6.643869999999999498e-01,6.590169999999999639e-01,6.525950000000000362e-01,6.563499999999999890e-01,6.539979999999999682e-01,6.522000000000000020e-01,6.511740000000000306e-01,6.562200000000000255e-01,6.510599999999999721e-01,6.518810000000000437e-01,6.531540000000000123e-01,6.466849999999999543e-01,6.437079999999999469e-01,6.435920000000000529e-01,6.462280000000000246e-01,6.460489999999999844e-01,6.355990000000000251e-01,6.488340000000000218e-01,6.415790000000000104e-01,6.368009999999999504e-01,6.394279999999999964e-01,6.385950000000000237e-01,6.337159999999999460e-01,6.343760000000000510e-01,6.264159999999999728e-01,6.347519999999999829e-01,6.323530000000000539e-01,6.249200000000000310e-01,6.258590000000000542e-01,6.226279999999999593e-01,6.234819999999999807e-01,6.252640000000000420e-01,6.216019999999999879e-01,6.177510000000000501e-01,6.189109999999999889e-01,6.224119999999999653e-01,6.213410000000000322e-01,6.172069999999999501e-01,6.092760000000000398e-01
6.138510000000000355e-01,6.048000000000000043e-01,6.038719999999999644e-01,6.056219999999999937e-01,6.004059999999999953e-01,5.993089999999999806e-01,6.082610000000000516e-01,5.978019999999999445e-01,5.897130000000000427e-01,6.019729999999999803e-01,5.976409999999999778e-01,5.897090000000000387e-01,5.888719999999999510e-01,5.929640000000000466e-01,5.926029999999999909e-01,5.989219999999999544e-01,5.843159999999999465e-01,5.853350000000000497e-01,5.844829999999999748e-01,5.856860000000000399e-01,5.736970000000000125e-01,5.754029999999999978e-01,5.879969999999999919e-01,5.638220000000000454e-01,5.734920000000000018e-01,5.674609999999999932e-01,5.643730000000000135e-01,5.536029999999999562e-01,5.691690000000000360e-01,5.617699999999999916e-01,5.618260000000000476e-01,5.627619999999999845e-01,5.505560000000000453e-01,5.500410000000000021e-01,5.606060000000000487e-01,5.595459999999999878e-01,5.640340000000000353e-01,5.473999999999999977e-01,5.460469999999999491e-01,5.352120000000000211e-01,5.634719999999999729e-01,5.468220000000000303e-01,5.359739999999999505e-01,5.289540000000000353e-01,5.511019999999999808e-01,5.352909999999999613e-01,5.207009999999999694e-01,5.266720000000000290e-01,5.300690000000000124e-01,5.245410000000000350e-01,5.241310000000000136e-01,5.260810000000000208e-01,5.173179999999999445e-01,5.026279999999999637e-01,5.303320000000000256e-01,5.181989999999999652e-01,5.056939999999999769e-01,4.987650000000000139e-01
5.035500000000000531e-01,5.065770000000000550e-01,5.052290000000000392e-01,5.038150000000000128e-01,4.897770000000000179e-01,5.060829999999999496e-01,5.066509999999999625e-01,4.835829999999999851e-01,4.806509999999999949e-01,4.911179999999999990e-01,5.033459999999999601e-01,4.753370000000000095e-01,4.808230000000000004e-01,4.803479999999999972e-01,4.753279999999999728e-01,4.598039999999999905e-01,5.003849999999999687e-01,4.923859999999999904e-01,4.774089999999999723e-01,4.787029999999999896e-01,4.834720000000000129e-01,4.561069999999999847e-01,4.760690000000000199e-01,4.732729999999999992e-01,4.836030000000000051e-01,4.462650000000000228e-01,4.579659999999999842e-01,4.592789999999999928e-01,4.435279999999999778e-01,4.337179999999999924e-01,4.364469999999999739e-01,4.376149999999999762e-01,4.401669999999999749e-01,4.379120000000000235e-01,4.309939999999999882e-01,4.375510000000000232e-01,4.384919999999999929e-01,4.423440000000000150e-01,4.407309999999999839e-01,4.226019999999999777e-01,4.220189999999999775e-01,4.225610000000000199e-01,4.527900000000000258e-01,4.029240000000000044e-01,4.343319999999999959e-01,4.172170000000000045e-01,4.196010000000000018e-01,4.010460000000000136e-01,4.175710000000000255e-01,3.899000000000000243e-01,4.106090000000000018e-01,3.993030000000000190e-01,3.971640000000000170e-01,3.726450000000000040e-01,4.117600000000000149e-01,3.899759999999999893e-01,4.125449999999999950e-01,3.881879999999999775e-01
3.886680000000000135e-01,3.828650000000000109e-01,3.733620000000000272e-01,3.888980000000000214e-01,3.772360000000000158e-01,3.673540000000000139e-01,3.923929999999999918e-01,3.646340000000000137e-01,3.696519999999999806e-01,3.785560000000000036e-01,3.742590000000000083e-01,3.480199999999999960e-01,3.593750000000000000e-01,3.346600000000000130e-01,3.441600000000000215e-01,3.383479999999999821e-01,3.452870000000000106e-01,3.709990000000000232e-01,3.642759999999999887e-01,3.536099999999999799e-01,3.579359999999999764e-01,3.395819999999999950e-01,3.911209999999999964e-01,3.426679999999999726e-01,3.513040000000000052e-01,3.275560000000000138e-01,3.309840000000000004e-01,3.448620000000000019e-01,3.303530000000000078e-01,3.330310000000000215e-01,3.619479999999999920e-01,3.379320000000000102e-01,3.117190000000000238e-01,3.148310000000000275e-01,3.472859999999999836e-01,3.153309999999999724e-01,3.130600000000000049e-01,3.010519999999999863e-01,3.363530000000000131e-01,3.343119999999999981e-01,3.068850000000000189e-01,3.010550000000000170e-01,3.336660000000000181e-01,2.969879999999999742e-01,3.469670000000000254e-01,3.125589999999999757e-01,3.137820000000000054e-01,2.993100000000000205e-01,2.935860000000000136e-01,2.799380000000000202e-01,3.040220000000000145e-01,2.949809999999999932e-01,3.186689999999999801e-01,2.989149999999999863e-01,2.854749999999999788e-01,2.992190000000000127e-01,3.050069999999999726e-01,2.735929999999999751e-01
2.634009999999999962e-01,3.028210000000000068e-01,2.970479999999999787e-01,3.065720000000000112e-01,3.112900000000000111e-01,2.778309999999999946e-01,2.732439999999999869e-01,2.759940000000000171e-01,2.473110000000000031e-01,2.921679999999999833e-01,2.694679999999999853e-01,2.388830000000000120e-01,2.532989999999999964e-01,2.667200000000000126e-01,2.696890000000000120e-01,3.039560000000000040e-01,2.348600000000000132e-01,2.988450000000000273e-01,2.615640000000000187e-01,2.428710000000000035e-01,2.647809999999999886e-01,2.620979999999999976e-01,2.561149999999999816e-01,2.326419999999999877e-01,2.591100000000000070e-01,2.852990000000000248e-01,2.442769999999999941e-01,2.950420000000000265e-01,2.641120000000000134e-01,2.607140000000000013e-01,2.314769999999999883e-01,2.404570000000000041e-01,2.622200000000000086e-01,2.816770000000000107e-01,2.639799999999999924e-01,2.214210000000000067e-01,2.560640000000000138e-01,2.515580000000000038e-01,2.427839999999999998e-01,2.219990000000000019e-01,2.186460000000000070e-01,2.356459999999999944e-01,2.848919999999999786e-01,2.134439999999999948e-01,2.280099999999999905e-01,2.375009999999999899e-01,2.348480000000000012e-01,2.368270000000000097e-01,2.272840000000000138e-01,2.093780000000000086e-01,2.505859999999999754e-01,2.184999999999999998e-01,2.465569999999999984e-01,2.333749999999999991e-01,2.404429999999999901e-01,2.744309999999999805e-01,1.816510000000000069e-01,2.141879999999999895e-01
2.099310000000000065e-01,2.159290000000000098e-01,2.400130000000000041e-01,2.351439999999999919e-01,2.109149999999999914e-01,1.987780000000000102e-01,2.589400000000000035e-01,2.113539999999999863e-01,2.166520000000000112e-01,1.717100000000000015e-01,1.990109999999999935e-01,1.832330000000000070e-01,2.349320000000000019e-01,2.327039999999999942e-01,2.347239999999999882e-01,2.252659999999999940e-01,1.961170000000000135e-01,2.121879999999999877e-01,2.400539999999999896e-01,1.751139999999999919e-01,1.863640000000000019e-01,1.943799999999999972e-01,1.709050000000000014e-01,2.195340000000000069e-01,1.935300000000000076e-01,2.205809999999999993e-01,1.984899999999999998e-01,2.005200000000000038e-01,1.933130000000000126e-01,1.674710000000000087e-01,2.218769999999999909e-01,2.175960000000000116e-01,2.177439999999999931e-01,1.617750000000000021e-01,2.533199999999999896e-01,1.843589999999999951e-01,1.875169999999999892e-01,1.809389999999999887e-01,1.927250000000000074e-01,1.861680000000000001e-01,1.781020000000000103e-01,1.975069999999999881e-01,1.820610000000000006e-01,1.584079999999999933e-01,1.929019999999999901e-01,1.921760000000000135e-01,1.988709999999999922e-01,1.833059999999999967e-01,1.939359999999999973e-01,1.700659999999999950e-01,2.302450000000000052e-01,1.800360000000000016e-01,1.877449999999999952e-01,2.335599999999999898e-01,2.083710000000000007e-01,1.848660000000000025e-01,1.465329999999999966e-01,1.512580000000000036e-01
2.039300000000000002e-01,1.942039999999999877e-01,1.573370000000000046e-01,2.074709999999999888e-01,1.870690000000000131e-01,1.522139999999999882e-01,1.611360000000000015e-01,1.711380000000000123e-01,1.803849999999999898e-01,1.982339999999999935e-01,1.660939999999999916e-01,1.530380000000000074e-01,1.608789999999999942e-01,1.605280000000000040e-01,1.921740000000000115e-01,1.889250000000000096e-01,1.711229999999999973e-01,1.952079999999999926e-01,1.743300000000000127e-01,1.335610000000000130e-01,1.857520000000000004e-01,1.500309999999999977e-01,1.994660000000000044e-01,1.782829999999999970e-01,1.859319999999999862e-01,2.150459999999999872e-01,1.561619999999999953e-01,1.673959999999999892e-01,1.805879999999999985e-01,1.809510000000000007e-01,1.167350000000000054e-01,1.713220000000000021e-01,1.763579999999999870e-01,1.725750000000000062e-01,1.527699999999999891e-01,1.911279999999999923e-01,1.299319999999999919e-01,1.253019999999999967e-01,1.544169999999999987e-01,1.664509999999999879e-01,1.244600000000000012e-01,1.490279999999999938e-01,1.286339999999999983e-01,1.557669999999999888e-01,2.004229999999999901e-01,1.804850000000000065e-01,1.614289999999999892e-01,2.331419999999999881e-01,1.728899999999999881e-01,1.518990000000000062e-01,1.453689999999999982e-01,1.123170000000000002e-01,1.598890000000000033e-01,1.294649999999999967e-01,2.197220000000000006e-01,1.756649999999999878e-01,1.657250000000000112e-01,1.694529999999999925e-01
